Speaker 1:          00:00:02       Three, two, one.
Speaker 4:          02:12:35       Like, what are you doing it? She was just, she really, she was crazy. She was so crazy. I went to the bathroom once and she gave my friend her phone number, like immediately after I'd already been having sex after I had sex with that day and she gave my friend her phone. She was crazy. But you know, women don't like any guy that would not tell you that some girl gave, you know, the year you're dating gave him her number. that's like, yeah, a bad guy to have with. Did he Tell you fuck you. I did. Oh, that's good. He goes, dude, he goes crazy bushes. As soon as you went to pete gave me. She gave me her number. I go, no way. Showed me the piece of paper. Oh, that's cute. He goes, go show it to her. I go, okay. I go, did you leave this with my friend started laughing. When she say she was so stupid. She was crazy. She was more crazy than she was stupid. And what did you see her often?

Speaker 5:          02:13:32       I saw when I would go to Connecticut, right? Like every, you know, five, six months for like a year and a half. Right. And the last one was like, I gotta stop. I gotta stop hanging out with this girl. She was way too crazy. She came to one of my comedy shows and she brought these people that might as well been screaming baboons trapped in a cage at the zoo. Well, people threw water balloons. There was screaming. They were heckling and screaming and then I left her there. I left her and her friends there. I just bolted as soon as I got off stage and just went outside, got in my car and just drove. And back then when you drove, you were gone? Nobody had a cell phone. That's right. You could escape. You can literally get escape. I actually had a cell phone before that but I couldn't afford it anymore so I didn't have a.

Speaker 5:          02:14:20       So I had a car phone for awhile in like 1989 nights. This was like a year or two after that. I was like 90 or 91, so I don't even think anybody could get ahold of me. That's cool. You could just get in the car and go. Oh yeah. No one could find you. You just go. So great. well, I used to have these, like one of the things I really like about these yellow legal pads is that these yellow legal pads to me, they have like this different feel to them because that's what I would write all the directions to places that I would go to because there was no internet back then. So you would get lIke a gig from like the comedy connection, like Billy Downs would be booking a room. You call him up and he would give you the directions, you know.

Speaker 5:          02:14:58       Okay. You got a pen? Yeah, hold on a second. And it was always, I would write it all on these legal, legal, a yellow legal pads and then I would write down the address and directions how to get there, what to look for. There's a third bar and that's the one you want to turn and then you'll see the fucking wings hot is that amazing? So crazy. But I would have them with me and I'd be all excited because I look at that piece of paper. I'd be like, I'm a hitman going out to do a job, you know, sort of felt like, yeah, I'm in the middle of, as I'm driving out in the middle of nowhere to disconnected lands. So these places like, is that shit? Damn one nighters. Just drive for mont, do a sHow drive back same night. Yeah. I met this pretty girl once in Maine.

Speaker 5:          02:15:42       She was really pretty and she had a nose rings should, I think she had two nose rings. Had a ring in each nostril and like she's still pretty. Yeah, pretty that word. But it was what it was and we were hanging out and I was, it was just too heavy. I was like, sHe was so trapped in this weird main town. Oh yeah. And I was only, you know, 21 and I was seeing like where her path was, where my path was and like I didn't even want to have sex with her because of it. It was so heavy because you knew that she was trapped in this like weird land and if you had sex with her, you know, some turnaround with her. RigHt? Or I would get her out, I was just like, the whole thing to me was like so bonkers. So like she was describing her life and all the different winter or family that were abusive and

Speaker 2:          02:16:30       all this craziness. I was like, oh my god, this is so heavy. And I realized if you just buy an unfortunate roll, the dice were literally shat out of your mom's vagina in the forest and there's some weird bar that everybody in this forest town gravitates to. And then some industrious person from boston decides, well, we're going to book that bar and we would drive up to those places, meet these poor poor people that were trapped there. Some of them are cool as fuck. Some of them are really cool. Some of them have Great family. Some of them love it up there. Yeah, but not this girl. This girl was. I'll never forget like her just. Well, especially at that age. Imagine like being a girl in that situation where it's just like these animals, one of these guys in this pack is going to be the one or some new dude just came out of town from out of town and tell jokes at least now with social media, you see that there's options out there, like you see other people living lives in different places so you can at least you're aware that there's another.
